Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_0_908,VPWR,li1,353.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_907,VPWR,li1,340.6300,13.2930,1.800000
TAP_TAPCELL_ROW_0_906,VPWR,li1,327.7500,13.2930,1.800000
TAP_TAPCELL_ROW_0_905,VPWR,li1,314.8700,13.2930,1.800000
TAP_TAPCELL_ROW_0_904,VPWR,li1,301.9900,13.2930,1.800000
TAP_TAPCELL_ROW_0_903,VPWR,li1,289.1100,13.2930,1.800000
TAP_TAPCELL_ROW_0_902,VPWR,li1,276.2300,13.2930,1.800000
TAP_TAPCELL_ROW_0_901,VPWR,li1,263.3500,13.2930,1.800000
TAP_TAPCELL_ROW_0_900,VPWR,li1,250.4700,13.2930,1.800000
TAP_TAPCELL_ROW_0_899,VPWR,li1,237.5900,13.2930,1.800000
TAP_TAPCELL_ROW_0_898,VPWR,li1,224.7100,13.2930,1.800000
TAP_TAPCELL_ROW_0_897,VPWR,li1,211.8300,13.2930,1.800000
TAP_TAPCELL_ROW_0_896,VPWR,li1,198.9500,13.2930,1.800000
TAP_TAPCELL_ROW_0_895,VPWR,li1,186.0700,13.2930,1.800000
TAP_TAPCELL_ROW_0_894,VPWR,li1,173.1900,13.2930,1.800000
TAP_TAPCELL_ROW_0_893,VPWR,li1,160.3100,13.2930,1.800000
TAP_TAPCELL_ROW_0_892,VPWR,li1,147.4300,13.2930,1.800000
TAP_TAPCELL_ROW_0_891,VPWR,li1,134.5500,13.2930,1.800000
TAP_TAPCELL_ROW_0_890,VPWR,li1,121.6700,13.2930,1.800000
TAP_TAPCELL_ROW_0_889,VPWR,li1,108.7900,13.2930,1.800000
TAP_TAPCELL_ROW_0_888,VPWR,li1,95.9100,13.2930,1.800000
TAP_TAPCELL_ROW_0_887,VPWR,li1,83.0300,13.2930,1.800000
TAP_TAPCELL_ROW_0_886,VPWR,li1,70.1500,13.2930,1.800000
TAP_TAPCELL_ROW_0_885,VPWR,li1,57.2700,13.2930,1.800000
TAP_TAPCELL_ROW_0_884,VPWR,li1,44.3900,13.2930,1.800000
TAP_TAPCELL_ROW_0_883,VPWR,li1,31.5100,13.2930,1.800000
TAP_TAPCELL_ROW_0_882,VPWR,li1,18.6300,13.2930,1.800000
PHY_EDGE_ROW_10_1_Right_881,VPWR,li1,38.8700,40.8000,1.800000
PHY_EDGE_ROW_164_1_Right_880,VPWR,li1,38.8700,459.6800,1.799971
PHY_EDGE_ROW_163_1_Right_879,VPWR,li1,38.8700,454.2400,1.800000
PHY_EDGE_ROW_162_1_Right_878,VPWR,li1,38.8700,454.2400,1.800000
PHY_EDGE_ROW_161_1_Right_877,VPWR,li1,38.8700,448.8000,1.800000
PHY_EDGE_ROW_160_1_Right_876,VPWR,li1,38.8700,448.8000,1.800000
PHY_EDGE_ROW_159_1_Right_875,VPWR,li1,38.8700,443.3600,1.800000
PHY_EDGE_ROW_158_1_Right_874,VPWR,li1,38.8700,443.3600,1.800000
PHY_EDGE_ROW_157_1_Right_873,VPWR,li1,38.8700,437.9200,1.800000
PHY_EDGE_ROW_156_1_Right_872,VPWR,li1,38.8700,437.9200,1.800000
PHY_EDGE_ROW_155_1_Right_871,VPWR,li1,38.8700,432.4800,1.800000
PHY_EDGE_ROW_154_1_Right_870,VPWR,li1,38.8700,432.4800,1.800000
PHY_EDGE_ROW_153_1_Right_869,VPWR,li1,38.8700,427.0400,1.800000
PHY_EDGE_ROW_152_1_Right_868,VPWR,li1,38.8700,427.0400,1.800000
PHY_EDGE_ROW_151_1_Right_867,VPWR,li1,38.8700,421.6000,1.800000
PHY_EDGE_ROW_150_1_Right_866,VPWR,li1,38.8700,421.6000,1.800000
PHY_EDGE_ROW_149_1_Right_865,VPWR,li1,38.8700,416.1600,1.800000
PHY_EDGE_ROW_148_1_Right_864,VPWR,li1,38.8700,416.1600,1.800000
PHY_EDGE_ROW_147_1_Right_863,VPWR,li1,38.8700,410.7200,1.800000
PHY_EDGE_ROW_146_1_Right_862,VPWR,li1,38.8700,410.7200,1.800000
PHY_EDGE_ROW_145_1_Right_861,VPWR,li1,38.8700,405.2800,1.800000
PHY_EDGE_ROW_144_1_Right_860,VPWR,li1,38.8700,405.2800,1.800000
PHY_EDGE_ROW_143_1_Right_859,VPWR,li1,38.8700,399.8400,1.800000
PHY_EDGE_ROW_142_1_Right_858,VPWR,li1,38.8700,399.8400,1.800000
PHY_EDGE_ROW_141_1_Right_857,VPWR,li1,38.8700,394.4000,1.800000
PHY_EDGE_ROW_140_1_Right_856,VPWR,li1,38.8700,394.4000,1.800000
PHY_EDGE_ROW_139_1_Right_855,VPWR,li1,38.8700,388.9600,1.800000
PHY_EDGE_ROW_138_1_Right_854,VPWR,li1,38.8700,388.9600,1.800000
PHY_EDGE_ROW_137_1_Right_853,VPWR,li1,38.8700,383.5200,1.800000
PHY_EDGE_ROW_136_1_Right_852,VPWR,li1,38.8700,383.5200,1.800000
PHY_EDGE_ROW_135_1_Right_851,VPWR,li1,38.8700,378.0800,1.800000
PHY_EDGE_ROW_134_1_Right_850,VPWR,li1,38.8700,378.0800,1.800000
PHY_EDGE_ROW_133_1_Right_849,VPWR,li1,38.8700,372.6400,1.800000
PHY_EDGE_ROW_132_1_Right_848,VPWR,li1,38.8700,372.6400,1.800000
PHY_EDGE_ROW_131_1_Right_847,VPWR,li1,38.8700,367.2000,1.800000
PHY_EDGE_ROW_130_1_Right_846,VPWR,li1,38.8700,367.2000,1.800000
PHY_EDGE_ROW_129_1_Right_845,VPWR,li1,38.8700,361.7600,1.800000
PHY_EDGE_ROW_128_1_Right_844,VPWR,li1,38.8700,361.7600,1.800000
PHY_EDGE_ROW_127_1_Right_843,VPWR,li1,38.8700,356.3200,1.800000
PHY_EDGE_ROW_126_1_Right_842,VPWR,li1,38.8700,356.3200,1.800000
PHY_EDGE_ROW_125_1_Right_841,VPWR,li1,38.8700,350.8800,1.800000
PHY_EDGE_ROW_124_1_Right_840,VPWR,li1,38.8700,350.8800,1.800000
PHY_EDGE_ROW_123_1_Right_839,VPWR,li1,38.8700,345.4400,1.800000
PHY_EDGE_ROW_122_1_Right_838,VPWR,li1,38.8700,345.4400,1.800000
PHY_EDGE_ROW_121_1_Right_837,VPWR,li1,38.8700,340.0000,1.800000
PHY_EDGE_ROW_120_1_Right_836,VPWR,li1,38.8700,340.0000,1.800000
PHY_EDGE_ROW_119_1_Right_835,VPWR,li1,38.8700,334.5600,1.800000
PHY_EDGE_ROW_118_1_Right_834,VPWR,li1,38.8700,334.5600,1.800000
PHY_EDGE_ROW_117_1_Right_833,VPWR,li1,38.8700,329.1200,1.800000
PHY_EDGE_ROW_116_1_Right_832,VPWR,li1,38.8700,329.1200,1.800000
PHY_EDGE_ROW_115_1_Right_831,VPWR,li1,38.8700,323.6800,1.800000
PHY_EDGE_ROW_114_1_Right_830,VPWR,li1,38.8700,323.6800,1.800000
PHY_EDGE_ROW_113_1_Right_829,VPWR,li1,38.8700,318.2400,1.800000
PHY_EDGE_ROW_112_1_Right_828,VPWR,li1,38.8700,318.2400,1.800000
PHY_EDGE_ROW_111_1_Right_827,VPWR,li1,38.8700,312.8000,1.800000
PHY_EDGE_ROW_110_1_Right_826,VPWR,li1,38.8700,312.8000,1.800000
PHY_EDGE_ROW_109_1_Right_825,VPWR,li1,38.8700,307.3600,1.800000
PHY_EDGE_ROW_108_1_Right_824,VPWR,li1,38.8700,307.3600,1.800000
PHY_EDGE_ROW_107_1_Right_823,VPWR,li1,38.8700,301.9200,1.800000
PHY_EDGE_ROW_106_1_Right_822,VPWR,li1,38.8700,301.9200,1.800000
PHY_EDGE_ROW_105_1_Right_821,VPWR,li1,38.8700,296.4800,1.800000
PHY_EDGE_ROW_104_1_Right_820,VPWR,li1,38.8700,296.4800,1.800000
PHY_EDGE_ROW_103_1_Right_819,VPWR,li1,38.8700,291.0400,1.800000
PHY_EDGE_ROW_102_1_Right_818,VPWR,li1,38.8700,291.0400,1.800000
PHY_EDGE_ROW_101_1_Right_817,VPWR,li1,38.8700,285.6000,1.800000
PHY_EDGE_ROW_100_1_Right_816,VPWR,li1,38.8700,285.6000,1.800000
PHY_EDGE_ROW_99_1_Right_815,VPWR,li1,38.8700,280.1600,1.800000
PHY_EDGE_ROW_98_1_Right_814,VPWR,li1,38.8700,280.1600,1.800000
PHY_EDGE_ROW_97_1_Right_813,VPWR,li1,38.8700,274.7200,1.800000
PHY_EDGE_ROW_96_1_Right_812,VPWR,li1,38.8700,274.7200,1.800000
PHY_EDGE_ROW_95_1_Right_811,VPWR,li1,38.8700,269.2800,1.800000
PHY_EDGE_ROW_94_1_Right_810,VPWR,li1,38.8700,269.2800,1.800000
PHY_EDGE_ROW_93_1_Right_809,VPWR,li1,38.8700,263.8400,1.800000
PHY_EDGE_ROW_92_1_Right_808,VPWR,li1,38.8700,263.8400,1.800000
PHY_EDGE_ROW_91_1_Right_807,VPWR,li1,38.8700,258.4000,1.800000
PHY_EDGE_ROW_90_1_Right_806,VPWR,li1,38.8700,258.4000,1.800000
PHY_EDGE_ROW_89_1_Right_805,VPWR,li1,38.8700,252.9600,1.800000
PHY_EDGE_ROW_88_1_Right_804,VPWR,li1,38.8700,252.9600,1.800000
PHY_EDGE_ROW_87_1_Right_803,VPWR,li1,38.8700,247.5200,1.800000
PHY_EDGE_ROW_86_1_Right_802,VPWR,li1,38.8700,247.5200,1.800000
PHY_EDGE_ROW_85_1_Right_801,VPWR,li1,38.8700,242.0800,1.800000
PHY_EDGE_ROW_84_1_Right_800,VPWR,li1,38.8700,242.0800,1.800000
PHY_EDGE_ROW_83_1_Right_799,VPWR,li1,38.8700,236.6400,1.800000
PHY_EDGE_ROW_82_1_Right_798,VPWR,li1,38.8700,236.6400,1.800000
PHY_EDGE_ROW_81_1_Right_797,VPWR,li1,38.8700,231.2000,1.800000
PHY_EDGE_ROW_80_1_Right_796,VPWR,li1,38.8700,231.2000,1.800000
PHY_EDGE_ROW_79_1_Right_795,VPWR,li1,38.8700,225.7600,1.800000
PHY_EDGE_ROW_78_1_Right_794,VPWR,li1,38.8700,225.7600,1.800000
PHY_EDGE_ROW_77_1_Right_793,VPWR,li1,38.8700,220.3200,1.800000
PHY_EDGE_ROW_76_1_Right_792,VPWR,li1,38.8700,220.3200,1.800000
PHY_EDGE_ROW_75_1_Right_791,VPWR,li1,38.8700,214.8800,1.800000
PHY_EDGE_ROW_74_1_Right_790,VPWR,li1,38.8700,214.8800,1.800000
PHY_EDGE_ROW_73_1_Right_789,VPWR,li1,38.8700,209.4400,1.800000
PHY_EDGE_ROW_72_1_Right_788,VPWR,li1,38.8700,209.4400,1.800000
PHY_EDGE_ROW_71_1_Right_787,VPWR,li1,38.8700,204.0000,1.800000
PHY_EDGE_ROW_70_1_Right_786,VPWR,li1,38.8700,204.0000,1.800000
PHY_EDGE_ROW_69_1_Right_785,VPWR,li1,38.8700,198.5600,1.800000
PHY_EDGE_ROW_68_1_Right_784,VPWR,li1,38.8700,198.5600,1.800000
PHY_EDGE_ROW_67_1_Right_783,VPWR,li1,38.8700,193.1200,1.800000
PHY_EDGE_ROW_66_1_Right_782,VPWR,li1,38.8700,193.1200,1.800000
PHY_EDGE_ROW_65_1_Right_781,VPWR,li1,38.8700,187.6800,1.800000
PHY_EDGE_ROW_64_1_Right_780,VPWR,li1,38.8700,187.6800,1.800000
PHY_EDGE_ROW_63_1_Right_779,VPWR,li1,38.8700,182.2400,1.800000
PHY_EDGE_ROW_62_1_Right_778,VPWR,li1,38.8700,182.2400,1.800000
PHY_EDGE_ROW_61_1_Right_777,VPWR,li1,38.8700,176.8000,1.800000
PHY_EDGE_ROW_60_1_Right_776,VPWR,li1,38.8700,176.8000,1.800000
PHY_EDGE_ROW_59_1_Right_775,VPWR,li1,38.8700,171.3600,1.800000
PHY_EDGE_ROW_58_1_Right_774,VPWR,li1,38.8700,171.3600,1.800000
PHY_EDGE_ROW_57_1_Right_773,VPWR,li1,38.8700,165.9200,1.800000
PHY_EDGE_ROW_56_1_Right_772,VPWR,li1,38.8700,165.9200,1.800000
PHY_EDGE_ROW_55_1_Right_771,VPWR,li1,38.8700,160.4800,1.800000
PHY_EDGE_ROW_54_1_Right_770,VPWR,li1,38.8700,160.4800,1.800000
PHY_EDGE_ROW_53_1_Right_769,VPWR,li1,38.8700,155.0400,1.800000
PHY_EDGE_ROW_52_1_Right_768,VPWR,li1,38.8700,155.0400,1.800000
PHY_EDGE_ROW_51_1_Right_767,VPWR,li1,38.8700,149.6000,1.800000
PHY_EDGE_ROW_50_1_Right_766,VPWR,li1,38.8700,149.6000,1.800000
PHY_EDGE_ROW_49_1_Right_765,VPWR,li1,38.8700,144.1600,1.800000
PHY_EDGE_ROW_48_1_Right_764,VPWR,li1,38.8700,144.1600,1.800000
PHY_EDGE_ROW_47_1_Right_763,VPWR,li1,38.8700,138.7200,1.800000
PHY_EDGE_ROW_46_1_Right_762,VPWR,li1,38.8700,138.7200,1.800000
PHY_EDGE_ROW_45_1_Right_761,VPWR,li1,38.8700,133.2800,1.800000
PHY_EDGE_ROW_44_1_Right_760,VPWR,li1,38.8700,133.2800,1.800000
PHY_EDGE_ROW_43_1_Right_759,VPWR,li1,38.8700,127.8400,1.800000
PHY_EDGE_ROW_42_1_Right_758,VPWR,li1,38.8700,127.8400,1.800000
PHY_EDGE_ROW_41_1_Right_757,VPWR,li1,38.8700,122.4000,1.800000
PHY_EDGE_ROW_40_1_Right_756,VPWR,li1,38.8700,122.4000,1.800000
PHY_EDGE_ROW_39_1_Right_755,VPWR,li1,38.8700,116.9600,1.800000
PHY_EDGE_ROW_38_1_Right_754,VPWR,li1,38.8700,116.9600,1.800000
PHY_EDGE_ROW_37_1_Right_753,VPWR,li1,38.8700,111.5200,1.800000
PHY_EDGE_ROW_36_1_Right_752,VPWR,li1,38.8700,111.5200,1.800000
PHY_EDGE_ROW_35_1_Right_751,VPWR,li1,38.8700,106.0800,1.800000
PHY_EDGE_ROW_34_1_Right_750,VPWR,li1,38.8700,106.0800,1.800000
PHY_EDGE_ROW_33_1_Right_749,VPWR,li1,38.8700,100.6400,1.800000
PHY_EDGE_ROW_32_1_Right_748,VPWR,li1,38.8700,100.6400,1.800000
PHY_EDGE_ROW_31_1_Right_747,VPWR,li1,38.8700,95.2000,1.800000
PHY_EDGE_ROW_30_1_Right_746,VPWR,li1,38.8700,95.2000,1.800000
PHY_EDGE_ROW_29_1_Right_745,VPWR,li1,38.8700,89.7600,1.800000
PHY_EDGE_ROW_28_1_Right_744,VPWR,li1,38.8700,89.7600,1.800000
PHY_EDGE_ROW_27_1_Right_743,VPWR,li1,38.8700,84.3200,1.800000
PHY_EDGE_ROW_26_1_Right_742,VPWR,li1,38.8700,84.3200,1.800000
PHY_EDGE_ROW_25_1_Right_741,VPWR,li1,38.8700,78.8800,1.800000
PHY_EDGE_ROW_24_1_Right_740,VPWR,li1,38.8700,78.8800,1.800000
PHY_EDGE_ROW_23_1_Right_739,VPWR,li1,38.8700,73.4400,1.800000
PHY_EDGE_ROW_22_1_Right_738,VPWR,li1,38.8700,73.4400,1.800000
PHY_EDGE_ROW_21_1_Right_737,VPWR,li1,38.8700,68.0000,1.800000
PHY_EDGE_ROW_20_1_Right_736,VPWR,li1,38.8700,68.0000,1.800000
PHY_EDGE_ROW_19_1_Right_735,VPWR,li1,38.8700,62.5600,1.800000
PHY_EDGE_ROW_18_1_Right_734,VPWR,li1,38.8700,62.5600,1.800000
PHY_EDGE_ROW_17_1_Right_733,VPWR,li1,38.8700,57.1200,1.800000
PHY_EDGE_ROW_16_1_Right_732,VPWR,li1,38.8700,57.1200,1.800000
PHY_EDGE_ROW_15_1_Right_731,VPWR,li1,38.8700,51.6800,1.800000
PHY_EDGE_ROW_14_1_Right_730,VPWR,li1,38.8700,51.6800,1.800000
PHY_EDGE_ROW_13_1_Right_729,VPWR,li1,38.8700,46.2400,1.800000
PHY_EDGE_ROW_12_1_Right_728,VPWR,li1,38.8700,46.2400,1.800000
PHY_EDGE_ROW_11_1_Right_727,VPWR,li1,38.8700,40.8000,1.800000
PHY_EDGE_ROW_164_3_Left_726,VPWR,li1,1040.7500,459.6800,1.800000
PHY_EDGE_ROW_163_3_Left_725,VPWR,li1,1040.7500,454.2400,1.800000
PHY_EDGE_ROW_162_3_Left_724,VPWR,li1,1040.7500,454.2400,1.800000
PHY_EDGE_ROW_161_3_Left_723,VPWR,li1,1040.7500,448.8000,1.800000
PHY_EDGE_ROW_160_3_Left_722,VPWR,li1,1040.7500,448.8000,1.800000
PHY_EDGE_ROW_159_3_Left_721,VPWR,li1,1040.7500,443.3600,1.800000
PHY_EDGE_ROW_158_3_Left_720,VPWR,li1,1040.7500,443.3600,1.800000
PHY_EDGE_ROW_157_3_Left_719,VPWR,li1,1040.7500,437.9200,1.800000
PHY_EDGE_ROW_156_3_Left_718,VPWR,li1,1040.7500,437.9200,1.800000
PHY_EDGE_ROW_155_3_Left_717,VPWR,li1,1040.7500,432.4800,1.800000
PHY_EDGE_ROW_154_3_Left_716,VPWR,li1,1040.7500,432.4800,1.800000
PHY_EDGE_ROW_153_3_Left_715,VPWR,li1,1040.7500,427.0400,1.800000
PHY_EDGE_ROW_152_3_Left_714,VPWR,li1,1040.7500,427.0400,1.800000
PHY_EDGE_ROW_151_3_Left_713,VPWR,li1,1040.7500,421.6000,1.800000
PHY_EDGE_ROW_150_3_Left_712,VPWR,li1,1040.7500,421.6000,1.800000
PHY_EDGE_ROW_149_3_Left_711,VPWR,li1,1040.7500,416.1600,1.800000
PHY_EDGE_ROW_148_3_Left_710,VPWR,li1,1040.7500,416.1600,1.800000
PHY_EDGE_ROW_147_3_Left_709,VPWR,li1,1040.7500,410.7200,1.800000
PHY_EDGE_ROW_146_3_Left_708,VPWR,li1,1040.7500,410.7200,1.800000
PHY_EDGE_ROW_145_3_Left_707,VPWR,li1,1040.7500,405.2800,1.800000
PHY_EDGE_ROW_144_3_Left_706,VPWR,li1,1040.7500,405.2800,1.800000
PHY_EDGE_ROW_143_3_Left_705,VPWR,li1,1040.7500,399.8400,1.800000
PHY_EDGE_ROW_142_3_Left_704,VPWR,li1,1040.7500,399.8400,1.800000
PHY_EDGE_ROW_141_3_Left_703,VPWR,li1,1040.7500,394.4000,1.800000
PHY_EDGE_ROW_140_3_Left_702,VPWR,li1,1040.7500,394.4000,1.800000
PHY_EDGE_ROW_139_3_Left_701,VPWR,li1,1040.7500,388.9600,1.800000
PHY_EDGE_ROW_138_3_Left_700,VPWR,li1,1040.7500,388.9600,1.800000
PHY_EDGE_ROW_137_3_Left_699,VPWR,li1,1040.7500,383.5200,1.800000
PHY_EDGE_ROW_136_3_Left_698,VPWR,li1,1040.7500,383.5200,1.800000
PHY_EDGE_ROW_135_3_Left_697,VPWR,li1,1040.7500,378.0800,1.800000
PHY_EDGE_ROW_134_3_Left_696,VPWR,li1,1040.7500,378.0800,1.800000
PHY_EDGE_ROW_133_3_Left_695,VPWR,li1,1040.7500,372.6400,1.800000
PHY_EDGE_ROW_132_3_Left_694,VPWR,li1,1040.7500,372.6400,1.800000
PHY_EDGE_ROW_131_3_Left_693,VPWR,li1,1040.7500,367.2000,1.800000
PHY_EDGE_ROW_130_3_Left_692,VPWR,li1,1040.7500,367.2000,1.800000
PHY_EDGE_ROW_129_3_Left_691,VPWR,li1,1040.7500,361.7600,1.800000
PHY_EDGE_ROW_128_3_Left_690,VPWR,li1,1040.7500,361.7600,1.800000
PHY_EDGE_ROW_127_3_Left_689,VPWR,li1,1040.7500,356.3200,1.800000
PHY_EDGE_ROW_126_3_Left_688,VPWR,li1,1040.7500,356.3200,1.800000
PHY_EDGE_ROW_125_3_Left_687,VPWR,li1,1040.7500,350.8800,1.800000
PHY_EDGE_ROW_124_3_Left_686,VPWR,li1,1040.7500,350.8800,1.800000
PHY_EDGE_ROW_123_3_Left_685,VPWR,li1,1040.7500,345.4400,1.800000
PHY_EDGE_ROW_122_3_Left_684,VPWR,li1,1040.7500,345.4400,1.800000
PHY_EDGE_ROW_121_3_Left_683,VPWR,li1,1040.7500,340.0000,1.800000
PHY_EDGE_ROW_120_3_Left_682,VPWR,li1,1040.7500,340.0000,1.800000
PHY_EDGE_ROW_119_3_Left_681,VPWR,li1,1040.7500,334.5600,1.800000
PHY_EDGE_ROW_118_3_Left_680,VPWR,li1,1040.7500,334.5600,1.800000
PHY_EDGE_ROW_117_3_Left_679,VPWR,li1,1040.7500,329.1200,1.800000
PHY_EDGE_ROW_116_3_Left_678,VPWR,li1,1040.7500,329.1200,1.800000
PHY_EDGE_ROW_115_3_Left_677,VPWR,li1,1040.7500,323.6800,1.800000
PHY_EDGE_ROW_114_3_Left_676,VPWR,li1,1040.7500,323.6800,1.800000
PHY_EDGE_ROW_113_3_Left_675,VPWR,li1,1040.7500,318.2400,1.800000
PHY_EDGE_ROW_112_3_Left_674,VPWR,li1,1040.7500,318.2400,1.800000
PHY_EDGE_ROW_111_3_Left_673,VPWR,li1,1040.7500,312.8000,1.800000
PHY_EDGE_ROW_110_3_Left_672,VPWR,li1,1040.7500,312.8000,1.800000
PHY_EDGE_ROW_109_3_Left_671,VPWR,li1,1040.7500,307.3600,1.800000
PHY_EDGE_ROW_108_3_Left_670,VPWR,li1,1040.7500,307.3600,1.800000
PHY_EDGE_ROW_107_3_Left_669,VPWR,li1,1040.7500,301.9200,1.800000
PHY_EDGE_ROW_106_3_Left_668,VPWR,li1,1040.7500,301.9200,1.800000
PHY_EDGE_ROW_105_3_Left_667,VPWR,li1,1040.7500,296.4800,1.800000
PHY_EDGE_ROW_104_3_Left_666,VPWR,li1,1040.7500,296.4800,1.800000
PHY_EDGE_ROW_103_3_Left_665,VPWR,li1,1040.7500,291.0400,1.799998
PHY_EDGE_ROW_102_3_Left_664,VPWR,li1,1040.7500,291.0400,1.799998
PHY_EDGE_ROW_101_3_Left_663,VPWR,li1,1040.7500,285.6000,1.800000
PHY_EDGE_ROW_100_3_Left_662,VPWR,li1,1040.7500,285.6000,1.800000
PHY_EDGE_ROW_99_3_Left_661,VPWR,li1,1040.7500,280.1600,1.800000
PHY_EDGE_ROW_98_3_Left_660,VPWR,li1,1040.7500,280.1600,1.800000
PHY_EDGE_ROW_97_3_Left_659,VPWR,li1,1040.7500,274.7200,1.800000
PHY_EDGE_ROW_96_3_Left_658,VPWR,li1,1040.7500,274.7200,1.800000
PHY_EDGE_ROW_95_3_Left_657,VPWR,li1,1040.7500,269.2800,1.800000
PHY_EDGE_ROW_94_3_Left_656,VPWR,li1,1040.7500,269.2800,1.800000
PHY_EDGE_ROW_93_3_Left_655,VPWR,li1,1040.7500,263.8400,1.800000
PHY_EDGE_ROW_92_3_Left_654,VPWR,li1,1040.7500,263.8400,1.800000
PHY_EDGE_ROW_91_3_Left_653,VPWR,li1,1040.7500,258.4000,1.800000
PHY_EDGE_ROW_90_3_Left_652,VPWR,li1,1040.7500,258.4000,1.800000
PHY_EDGE_ROW_89_3_Left_651,VPWR,li1,1040.7500,252.9600,1.800000
PHY_EDGE_ROW_88_3_Left_650,VPWR,li1,1040.7500,252.9600,1.800000
PHY_EDGE_ROW_87_3_Left_649,VPWR,li1,1040.7500,247.5200,1.799997
PHY_EDGE_ROW_86_3_Left_648,VPWR,li1,1040.7500,247.5200,1.799997
PHY_EDGE_ROW_85_3_Left_647,VPWR,li1,1040.7500,242.0800,1.800000
PHY_EDGE_ROW_84_3_Left_646,VPWR,li1,1040.7500,242.0800,1.800000
PHY_EDGE_ROW_83_3_Left_645,VPWR,li1,1040.7500,236.6400,1.799998
PHY_EDGE_ROW_82_3_Left_644,VPWR,li1,1040.7500,236.6400,1.799998
PHY_EDGE_ROW_81_3_Left_643,VPWR,li1,1040.7500,231.2000,1.800000
PHY_EDGE_ROW_80_3_Left_642,VPWR,li1,1040.7500,231.2000,1.800000
PHY_EDGE_ROW_79_3_Left_641,VPWR,li1,1040.7500,225.7600,1.800000
PHY_EDGE_ROW_78_3_Left_640,VPWR,li1,1040.7500,225.7600,1.800000
PHY_EDGE_ROW_77_3_Left_639,VPWR,li1,1040.7500,220.3200,1.800000
PHY_EDGE_ROW_76_3_Left_638,VPWR,li1,1040.7500,220.3200,1.800000
PHY_EDGE_ROW_75_3_Left_637,VPWR,li1,1040.7500,214.8800,1.800000
PHY_EDGE_ROW_74_3_Left_636,VPWR,li1,1040.7500,214.8800,1.800000
PHY_EDGE_ROW_73_3_Left_635,VPWR,li1,1040.7500,209.4400,1.800000
PHY_EDGE_ROW_72_3_Left_634,VPWR,li1,1040.7500,209.4400,1.800000
PHY_EDGE_ROW_71_3_Left_633,VPWR,li1,1040.7500,204.0000,1.800000
PHY_EDGE_ROW_70_3_Left_632,VPWR,li1,1040.7500,204.0000,1.800000
PHY_EDGE_ROW_69_3_Left_631,VPWR,li1,1040.7500,198.5600,1.800000
PHY_EDGE_ROW_68_3_Left_630,VPWR,li1,1040.7500,198.5600,1.800000
PHY_EDGE_ROW_67_3_Left_629,VPWR,li1,1040.7500,193.1200,1.800000
PHY_EDGE_ROW_66_3_Left_628,VPWR,li1,1040.7500,193.1200,1.800000
PHY_EDGE_ROW_65_3_Left_627,VPWR,li1,1040.7500,187.6800,1.800000
PHY_EDGE_ROW_64_3_Left_626,VPWR,li1,1040.7500,187.6800,1.800000
PHY_EDGE_ROW_63_3_Left_625,VPWR,li1,1040.7500,182.2400,1.800000
PHY_EDGE_ROW_62_3_Left_624,VPWR,li1,1040.7500,182.2400,1.800000
PHY_EDGE_ROW_61_3_Left_623,VPWR,li1,1040.7500,176.8000,1.800000
PHY_EDGE_ROW_60_3_Left_622,VPWR,li1,1040.7500,176.8000,1.800000
PHY_EDGE_ROW_59_3_Left_621,VPWR,li1,1040.7500,171.3600,1.800000
PHY_EDGE_ROW_58_3_Left_620,VPWR,li1,1040.7500,171.3600,1.800000
PHY_EDGE_ROW_57_3_Left_619,VPWR,li1,1040.7500,165.9200,1.800000
PHY_EDGE_ROW_56_3_Left_618,VPWR,li1,1040.7500,165.9200,1.800000
PHY_EDGE_ROW_55_3_Left_617,VPWR,li1,1040.7500,160.4800,1.800000
PHY_EDGE_ROW_54_3_Left_616,VPWR,li1,1040.7500,160.4800,1.800000
PHY_EDGE_ROW_53_3_Left_615,VPWR,li1,1040.7500,155.0400,1.800000
PHY_EDGE_ROW_52_3_Left_614,VPWR,li1,1040.7500,155.0400,1.800000
PHY_EDGE_ROW_51_3_Left_613,VPWR,li1,1040.7500,149.6000,1.800000
PHY_EDGE_ROW_50_3_Left_612,VPWR,li1,1040.7500,149.6000,1.800000
PHY_EDGE_ROW_49_3_Left_611,VPWR,li1,1040.7500,144.1600,1.800000
PHY_EDGE_ROW_48_3_Left_610,VPWR,li1,1040.7500,144.1600,1.800000
PHY_EDGE_ROW_47_3_Left_609,VPWR,li1,1040.7500,138.7200,1.800000
PHY_EDGE_ROW_46_3_Left_608,VPWR,li1,1040.7500,138.7200,1.800000
PHY_EDGE_ROW_45_3_Left_607,VPWR,li1,1040.7500,133.2800,1.800000
PHY_EDGE_ROW_44_3_Left_606,VPWR,li1,1040.7500,133.2800,1.800000
PHY_EDGE_ROW_43_3_Left_605,VPWR,li1,1040.7500,127.8400,1.800000
PHY_EDGE_ROW_42_3_Left_604,VPWR,li1,1040.7500,127.8400,1.800000
PHY_EDGE_ROW_41_3_Left_603,VPWR,li1,1040.7500,122.4000,1.800000
PHY_EDGE_ROW_40_3_Left_602,VPWR,li1,1040.7500,122.4000,1.800000
PHY_EDGE_ROW_39_3_Left_601,VPWR,li1,1040.7500,116.9600,1.800000
PHY_EDGE_ROW_38_3_Left_600,VPWR,li1,1040.7500,116.9600,1.800000
